Month,Station,Number of operated trains,Number of trains arriving on time,Punctuality
2016-09,PUURS,1034,942,91.10000000000001
2016-10,KNOKKE,5232,4503,86.1
2016-11,SINT-TRUIDEN,1131,843,74.5
2016-09,RIVAGE,1637,1470,89.8
2016-10,KORTRIJK,589,537,91.2
2016-11,SPA-GERONSTERE,2152,1578,73.3
2016-09,SCHELLEBELLE,4370,4121,94.3
2016-10,LA LOUVIERE-SUD,1910,1599,83.7
2016-11,TURNHOUT,700,509,72.7
2016-09,SINT-TRUIDEN,2252,1843,81.8
2016-10,LICHTERVELDE,2308,1743,75.5
2016-11,VERVIERS-CENTRAL,2651,2235,84.3
2016-09,TAMINES,431,421,97.7
2016-10,MANAGE,1893,1604,84.7
2016-11,VIRTON,248,218,87.9
2016-09,WALCOURT,1529,1418,92.7
2016-10,MARLOIE,813,589,72.39999999999999
2016-11,WALCOURT,483,439,90.9
2016-09,WAREMME,1251,1059,84.7
2016-10,MECHELEN,2309,1753,75.9
2016-11,WAREMME,1461,1061,72.6
2016-10,ANS,3216,2614,81.3
2016-10,MOESKROEN,12541,11077,88.3
2016-11,WELKENRAEDT,1229,955,77.7
2016-10,ANTWERPEN-BERCHEM,10533,9463,89.8
2016-10,MONS,15,13,86.7
2016-11,Y.ANTOING,1295,1067,82.39999999999999
2016-10,ATH,2437,2168,89.0
2016-10,TOURCOING,345,319,92.5
2016-12,AARSCHOT,3605,3310,91.8
2016-10,BILZEN,1005,812,80.80000000000001
2016-10,TOURNAI,2299,1671,72.7
2016-12,ANS,3261,2771,85.0
2016-10,BRAINE-LE-COMTE,4438,3666,82.6
2016-10,TURNHOUT,856,745,87.0
2016-12,ANTWERPEN-BERCHEM,11058,9769,88.3
2016-10,BRUGGE,4725,4184,88.6
2016-10,VISE,359,224,62.4
2016-12,ARLON,1208,957,79.2
2016-10,BRUSSEL-NOORD,26704,21995,82.39999999999999
2016-10,ZEEBRUGGE-DORP,331,325,98.2
2016-12,ATHUS,1756,1642,93.5
2016-10,CHARLEROI-SUD,5819,4499,77.3
2016-11,ANS,3091,2204,71.3
2016-12,BERTRIX,541,474,87.6
2016-10,DEINZE,2856,2449,85.7
2016-11,BILZEN,955,599,62.7
2016-12,BLANKENBERGE,567,518,91.4
2016-10,DINANT,1159,978,84.39999999999999
2016-11,BINCHE,497,360,72.39999999999999
2016-12,BRAINE-LE-COMTE,4622,4051,87.6
2016-10,HALLE,362,325,89.8
2016-11,BRAINE-L'ALLEUD,3500,2964,84.7
2016-12,BRUSSEL-CENTRAAL,25165,21047,83.6
2016-10,HASSELT,10528,8902,84.6
2016-11,BRAINE-LE-COMTE,4124,3108,75.4
2016-12,BRUSSEL-NATIONAAL-LUCHTHAVEN,24788,21187,85.5
2016-10,JEMELLE,2751,2168,78.8
2016-11,BRUGGE,4393,3583,81.6
2016-12,COUVIN,466,450,96.6
2016-10,JETTE,2927,2217,75.7
2016-11,BRUSSEL-CENTRAAL,23940,17935,74.9
2016-12,DINANT,1162,988,85.0
2016-10,LANDEN,3637,2646,72.8
2016-11,BRUSSEL-NOORD,25891,19354,74.8
2016-12,EDINGEN,3528,3146,89.2
2016-10,LIEGE-GUILLEMINS,5954,4973,83.5
2016-11,BRUSSEL-ZUID,5911,4546,76.9
2016-12,ERQUELINNES,449,433,96.39999999999999
2016-10,LIER,7977,6387,80.10000000000001
2016-11,BURST,2032,1700,83.7
2016-12,GOUVY,966,757,78.4
2016-10,LIERS,6092,5705,93.60000000000001
2016-11,COUVIN,432,383,88.7
2016-12,JEMEPPE-SUR-SAMBRE,1956,1446,73.9
2016-10,LUTTRE,3502,3230,92.2
2016-11,DE PANNE,546,377,69.0
2016-12,LA LOUVIERE-SUD,1971,1848,93.8
2016-10,NAMUR,4394,3330,75.8
2016-11,DIEST,3045,2592,85.1
2016-12,MECHELEN,2345,1698,72.39999999999999
2016-10,OUDENAARDE,5802,4947,85.3
2016-11,DINANT,1097,856,78.0
2016-12,MONCEAU-FORMATION,1411,1267,89.8
2016-10,QUIEVRAIN,1120,1009,90.10000000000001
2016-11,ERQUELINNES,442,374,84.6
2016-12,POPERINGE,630,558,88.6
2016-10,RONSE,1643,1439,87.6
2016-11,GEMBLOUX,2407,1982,82.3
2016-12,SINT-TRUIDEN,2301,2059,89.5
2016-10,SCHELLEBELLE,4523,3974,87.9
2016-11,HASSELT,9987,7580,75.9
2016-12,VIRTON,386,251,65.0
2016-10,SINT-NIKLAAS,4230,3851,91.0
2016-11,JEMELLE,2648,2029,76.6
2016-12,VISE,511,494,96.7
2016-10,VILVOORDE,7494,6568,87.6
2016-11,JETTE,2816,2308,82.0
2016-12,WAREMME,1299,1120,86.2
2016-10,VIRTON,242,221,91.3
2016-11,LA LOUVIERE-CENTRE,4291,3694,86.1
2017-01,AARSCHOT,3660,3351,91.55737704918033
2016-10,WALCOURT,501,474,94.6
2016-11,LA LOUVIERE-SUD,1936,1599,82.6
2017-01,ARLON,1207,970,80.36454018227009
2016-10,WELKENRAEDT,1265,980,77.5
2016-11,LEUVEN,2821,1976,70.0
2017-01,BLANKENBERGE,567,506,89.2416225749559
2016-10,Y.ANTOING,1350,1154,85.5
2016-11,LIBRAMONT,10493,8249,78.60000000000001
2017-01,BRUSSEL-NOORD,25052,21860,87.25850231518442
2016-10,ZEEBRUGGE-STRAND,63,62,98.4
2016-11,LICHTERVELDE,2299,1431,62.2
2017-01,DENDERLEEUW,6411,5572,86.91311807830292
2016-11,AALST,3491,2779,79.60000000000001
2016-11,LIEGE-GUILLEMINS,5508,4352,79.0
2017-01,DENDERMONDE,3882,3556,91.60226687274601
2016-11,AARSCHOT,3494,3061,87.6
2016-11,LOKEREN,1819,1243,68.30000000000001
2017-01,EDINGEN,3509,3127,89.11370760900542
2016-11,ANTWERPEN-CENTRAAL,10268,8852,86.2
2016-11,LUTTRE,3658,3315,90.60000000000001
2017-01,EEKLO,429,414,96.5034965034965
2016-11,ARLON,1155,657,56.89999999999999
2016-11,NEERPELT,6406,4517,70.5
2017-01,FLEMALLE-HAUTE,2850,2573,90.28070175438596
2016-11,ATH,2338,1838,78.60000000000001
2016-11,OUDENAARDE,5596,4428,79.10000000000001
2017-01,GENK,640,536,83.75
2016-11,ATHUS,1712,1529,89.3
2016-11,POPERINGE,2023,1761,87.0
2017-01,GENT-SINT-PIETERS,11890,10643,89.51219512195122
2016-11,BERTRIX,510,429,84.1
2016-11,RONSE,1589,1374,86.5
2017-01,JETTE,4662,4233,90.7979407979408
2016-11,BLANKENBERGE,547,439,80.30000000000001
2016-11,SCHELLEBELLE,4308,3710,86.1
2017-01,KORTRIJK,4547,4148,91.2249835056081
2016-11,BRUSSEL-LUXEMBURG,7102,5666,79.80000000000001
2016-11,VILVOORDE,7292,6157,84.39999999999999
2017-01,LEUVEN,11570,10240,88.504753673293
2016-11,EDINGEN,3397,2628,77.4
2016-11,ZEEBRUGGE-DORP,313,292,93.30000000000001
2017-01,LUTTRE,2307,2103,91.15734720416124
2016-11,EEKLO,411,388,94.39999999999999
2016-12,AALST,3197,2800,87.6
2017-01,MANAGE,759,702,92.4901185770751
2016-11,ESSEN,1482,1280,86.4
2016-12,ANTWERPEN-CENTRAAL,10706,9539,89.1
2017-01,OTTIGNIES,5869,5238,89.24859430908162
2016-11,GLONS,434,395,91.0
2016-12,ATH,2461,2251,91.5
2017-01,PUURS,882,822,93.19727891156462
2016-11,GOUVY,799,546,68.30000000000001
2016-12,BILZEN,1032,752,72.89999999999999
2017-01,QUIEVRAIN,470,395,84.04255319148936
2016-11,HALLE,351,318,90.60000000000001
2016-12,BINCHE,517,449,86.8
2017-01,RONSE,491,447,91.0386965376782
2016-11,HUY,3660,2677,73.1
2016-12,BURST,2092,1865,89.1
2017-01,SCHELLEBELLE,4428,4066,91.82475158084914
2016-11,KNOKKE,4415,3596,81.39999999999999
2016-12,DE PANNE,568,456,80.30000000000001
2017-01,SINT-NIKLAAS,4373,4087,93.45986736793964
2016-11,LANDEN,3405,2775,81.5
2016-12,ESSEN,1501,1329,88.5
2017-01,SINT-TRUIDEN,1196,1059,88.54515050167224
2016-11,LIERS,5241,4503,85.9
2016-12,ETTERBEEK,7982,7038,88.2
2017-01,SPA-GERONSTERE,497,480,96.579476861167
2016-11,MANAGE,2313,1874,81.0
2016-12,GENK,4009,3232,80.60000000000001
2017-01,TAMINES,2993,2795,93.38456398262612
2016-11,MARLOIE,856,621,72.5
2016-12,HALLE,352,317,90.10000000000001
2017-01,TOURNAI,2375,2132,89.76842105263158
2016-11,MOESKROEN,12157,10311,84.8
2016-12,HASSELT,10669,9086,85.2
2017-01,TURNHOUT,851,729,85.66392479435959
2016-11,MOL,552,364,65.9
2016-12,HUY,4150,3410,82.19999999999999
2017-01,VILVOORDE,7735,7091,91.67420814479638
2016-11,NAMUR,4222,3183,75.4
2016-12,JEMELLE,2794,2369,84.8
2017-01,VISE,390,270,69.23076923076923
2016-11,PUURS,602,505,83.89999999999999
2016-12,LA LOUVIERE-CENTRE,4405,4038,91.7
2017-02,BINCHE,468,394,84.1880341880342
2016-11,TAMINES,2817,2248,79.80000000000001
2016-12,LIBRAMONT,11349,9897,87.2
2017-02,BRAINE-L'ALLEUD,3847,3520,91.4998700285937
2016-11,TOURCOING,444,427,96.2
2016-12,LICHTERVELDE,2407,1910,79.4
2017-02,BRUSSEL-ZUID,24817,20802,83.82157392110247
2016-11,TOURNAI,2155,1496,69.39999999999999
2016-12,LIEDEKERKE,2786,2552,91.60000000000001
2017-02,COUVIN,424,412,97.16981132075472
2016-11,VISE,357,132,37.0
2016-12,LIEGE-GUILLEMINS,5285,4620,87.4
2017-02,DINANT,1051,916,87.15509039010466
2016-11,ZEEBRUGGE-STRAND,61,60,98.4
2016-12,LIER,8154,6828,83.7
2017-02,ERQUELINNES,423,391,92.43498817966903
2016-11,ZOTTEGEM,2409,1930,80.10000000000001
2016-12,MANAGE,2272,2054,90.4
2017-02,FLEMALLE-HAUTE,2606,2164,83.03914044512663
2016-12,BRAINE-L'ALLEUD,4051,3681,90.9
2016-12,MARLOIE,768,670,87.2
2017-02,GEMBLOUX,3718,3029,81.46853146853147
2016-12,BRUGGE,4779,4360,91.2
2016-12,MOESKROEN,12922,11392,88.2
2017-02,GENT-SINT-PIETERS,10791,9540,88.4070058381985
2016-12,BRUSSEL-LUXEMBURG,8035,7072,88.0
2016-12,MOL,661,545,82.5
2017-02,GERAARDSBERGEN,2261,2068,91.4639540026537
2016-12,BRUSSEL-NOORD,27240,22601,83.0
2016-12,NEERPELT,532,475,89.3
2017-02,GOUVY,293,218,74.40273037542661
2016-12,BRUSSEL-ZUID,6432,5452,84.8
2016-12,OOSTENDE,1734,1576,90.9
2017-02,JETTE,4783,4201,87.8319046623458
2016-12,CHARLEROI-SUD,5893,5347,90.7
2016-12,OUDENAARDE,2137,1959,91.7
2017-02,LANDEN,2710,2236,82.50922509225093
2016-12,DEINZE,2836,2520,88.9
2016-12,PUURS,811,742,91.5
2017-02,LIER,5650,5252,92.95575221238937
2016-12,DENDERLEEUW,6132,5348,87.2
2016-12,RIVAGE,1646,1463,88.9
2017-02,LOKEREN,3414,3168,92.79437609841827
2016-12,DENDERMONDE,3949,3635,92.0
2016-12,SCHELLEBELLE,4320,4086,94.6
2017-02,MARLOIE,2161,1392,64.41462285978714
2016-12,DIEST,3129,2800,89.5
2016-12,SPA-GERONSTERE,3004,2740,91.2
2017-02,MECHELEN,11585,10315,89.03754855416487
2016-12,EEKLO,428,403,94.19999999999999
2016-12,TAMINES,465,450,96.8
2017-02,MONS,4103,3686,89.83670485010967
2016-12,FLEMALLE-HAUTE,2841,2421,85.2
2016-12,TOURCOING,2380,2107,88.5
2017-02,NEERPELT,480,441,91.875
2016-12,GEMBLOUX,2534,2324,91.7
2016-12,TOURNAI,875,727,83.1
2017-02,OTTIGNIES,5385,4656,86.46239554317549
2016-12,GENT-SINT-PIETERS,642,544,84.7
2016-12,VERVIERS-CENTRAL,7753,6932,89.4
2017-02,RONSE,457,425,92.99781181619255
2016-12,GERAARDSBERGEN,11914,10643,89.3
2016-12,VILVOORDE,273,240,87.9
2017-02,SPA-GERONSTERE,441,414,93.87755102040816
2016-12,GLONS,491,475,96.7
2016-12,WALCOURT,1524,1374,90.2
2017-02,TOURCOING,410,394,96.09756097560975
2016-12,JETTE,3007,2747,91.4
2016-12,Y.ANTOING,341,333,97.7
2017-02,VERVIERS-CENTRAL,2553,2226,87.19153936545241
2016-12,KNOKKE,4582,4224,92.2
2016-12,ZEEBRUGGE-STRAND,63,62,98.4
2017-02,VILVOORDE,7254,6524,89.93658671078026
2016-12,KORTRIJK,553,511,92.4
2017-01,AALST,3459,3037,87.79994217982076
2017-02,VIRTON,235,205,87.2340425531915
2016-12,LANDEN,3698,3342,90.4
2017-01,ANTWERPEN-BERCHEM,10977,9930,90.4618748291883
2017-02,WELKENRAEDT,1178,965,81.91850594227505
2016-12,LEUVEN,2995,2538,84.7
2017-01,ATHUS,1757,1648,93.7962435970404
2017-02,Y.ANTOING,1205,982,81.49377593360995
2016-12,LIERS,6154,5660,92.0
2017-01,BERTRIX,546,495,90.65934065934066
2017-03,AALST,3518,3056,86.86753837407618
2016-12,LOKEREN,2066,1642,79.5
2017-01,BRAINE-L'ALLEUD,4236,3908,92.25684608120869
2017-03,ANS,3418,2930,85.72264482153305
2016-12,LUTTRE,3618,3444,95.19999999999999
2017-01,BRUSSEL-CENTRAAL,25363,21704,85.57347316957772
2017-03,BRAINE-LE-COMTE,4812,4185,86.97007481296758
2016-12,MONS,4478,3998,89.3
2017-01,BRUSSEL-LUXEMBURG,8383,7558,90.15865441965883
2017-03,BRUSSEL-LUXEMBURG,8314,7352,88.42915564108732
2016-12,NAMUR,6733,5491,81.6
2017-01,BRUSSEL-NATIONAAL-LUCHTHAVEN,6535,5689,87.05432287681714
2017-03,BRUSSEL-ZUID,27765,23025,82.92814694759589
2016-12,OTTIGNIES,5833,5053,86.6
2017-01,CHARLEROI-SUD,5921,5476,92.48437763891233
2017-03,BURST,2197,1929,87.80154756486117
2016-12,QUIEVRAIN,463,384,82.89999999999999
2017-01,COUVIN,458,437,95.41484716157204
2017-03,DIEST,3299,2956,89.602909972719
2016-12,RONSE,490,452,92.2
2017-01,DEINZE,3060,2698,88.16993464052287
2017-03,ERQUELINNES,481,457,95.01039501039502
2016-12,SAINT-GHISLAIN,4291,3931,91.60000000000001
2017-01,DIEST,3200,2863,89.46875
2017-03,GENK,664,551,82.98192771084338
2016-12,SINT-NIKLAAS,1232,1090,88.5
2017-01,GEMBLOUX,4032,3414,84.67261904761905
2017-03,JEMELLE,1979,1267,64.022233451238
2016-12,TURNHOUT,2801,2536,90.5
2017-01,GERAARDSBERGEN,2531,2297,90.75464243382062
2017-03,LEUVEN,11844,10415,87.93481931779804
2016-12,WELKENRAEDT,1337,1061,79.4
2017-01,GLONS,942,734,77.91932059447984
2017-03,LIBRAMONT,2425,1754,72.3298969072165
2016-12,ZEEBRUGGE-DORP,0,,
2017-01,GOUVY,355,320,90.14084507042254
2017-03,LIEDEKERKE,5844,4926,84.29158110882958
2016-12,ZOTTEGEM,2458,2156,87.7
2017-01,JEMEPPE-SUR-SAMBRE,2998,2797,93.29553035356905
2017-03,LIEGE-GUILLEMINS,8384,7087,84.5300572519084
2017-01,ANS,3353,2869,85.56516552341186
2017-01,LA LOUVIERE-CENTRE,1991,1904,95.63033651431442
2017-03,LIERS,2092,1655,79.11089866156787
2017-01,ANTWERPEN-CENTRAAL,10687,9749,91.22298119210257
2017-01,LIBRAMONT,2414,1912,79.2046396023198
2017-03,MECHELEN,13272,11877,89.48915009041592
2017-01,ATH,2453,2243,91.43905421932328
2017-01,LIERS,2048,1665,81.298828125
2017-03,MOESKROEN,665,563,84.66165413533835
2017-01,BILZEN,989,737,74.51971688574316
2017-01,LOKEREN,3634,3442,94.71656576774905
2017-03,MOL,1394,1264,90.67431850789096
2017-01,BINCHE,519,472,90.94412331406551
2017-01,MARLOIE,2347,1692,72.09203238176394
2017-03,OOSTENDE,1744,1568,89.90825688073394
2017-01,BRAINE-LE-COMTE,4728,4333,91.64551607445009
2017-01,MOESKROEN,653,567,86.83001531393569
2017-03,QUIEVRAIN,484,398,82.23140495867769
2017-01,BRUGGE,4808,4408,91.68053244592346
2017-01,NEERPELT,536,501,93.47014925373134
2017-03,RIVAGE,1639,1430,87.24832214765101
2017-01,BRUSSEL-ZUID,27315,23094,84.54695222405272
2017-01,OOSTENDE,1675,1526,91.1044776119403
2017-03,SINT-NIKLAAS,4619,4360,94.39272569820307
2017-01,BURST,2141,1884,87.99626342830453
2017-01,OUDENAARDE,2157,1958,90.77422345850718
2017-03,VIRTON,264,236,89.39393939393939
2017-01,DE PANNE,570,477,83.6842105263158
2017-01,POPERINGE,628,563,89.64968152866241
2017-03,ZEEBRUGGE-DORP,362,352,97.23756906077348
2017-01,DINANT,1158,1015,87.65112262521589
2017-01,SAINT-GHISLAIN,2308,2141,92.76429809358753
2017-03,ZOTTEGEM,2579,2241,86.89414501744862
2017-01,ERQUELINNES,457,434,94.9671772428884
2017-01,WALCOURT,504,475,94.24603174603175
2017-04,ATH,2178,1998,91.73553719008265
2017-01,ESSEN,1508,1361,90.25198938992042
2017-01,WAREMME,1548,1429,92.31266149870801
2017-04,ATHUS,1640,1545,94.20731707317073
2017-01,ETTERBEEK,8327,7571,90.92110003602738
2017-01,WELKENRAEDT,1323,1126,85.10959939531368
2017-04,BILZEN,973,791,81.29496402877699
2017-01,HALLE,10735,9346,87.06101537028412
2017-01,ZEEBRUGGE-DORP,341,333,97.65395894428153
2017-04,BRAINE-LE-COMTE,4293,3831,89.23829489867225
2017-01,HASSELT,4308,3603,83.63509749303621
2017-01,ZOTTEGEM,2506,2168,86.512370311253
2017-04,BRUSSEL-NOORD,22638,20386,90.05212474600229
2017-01,HUY,2806,2563,91.3399857448325
2017-02,ANS,3041,2582,84.90628082867477
2017-04,DEINZE,2794,2586,92.55547602004295
2017-01,JEMELLE,1971,1473,74.73363774733637
2017-02,ANTWERPEN-BERCHEM,9918,8741,88.13268804194394
2017-04,DENDERMONDE,3638,3451,94.85981308411215
2017-01,KNOKKE,587,534,90.9710391822828
2017-02,ANTWERPEN-CENTRAAL,9541,8477,88.8481291269259
2017-04,ERQUELINNES,400,389,97.25
2017-01,LA LOUVIERE-SUD,3682,3427,93.07441607821836
2017-02,ARLON,1081,790,73.0804810360777
2017-04,ESSEN,1363,1237,90.75568598679384
2017-01,LANDEN,2970,2566,86.3973063973064
2017-02,BERTRIX,492,446,90.65040650406505
2017-04,ETTERBEEK,7093,6604,93.10587903566898
2017-01,LICHTERVELDE,2919,2596,88.93456663240836
2017-02,BILZEN,916,670,73.14410480349345
2017-04,FLEMALLE-HAUTE,2498,1986,79.50360288230584
2017-01,LIEDEKERKE,5573,4834,86.73963753813028
2017-02,BLANKENBERGE,519,450,86.70520231213872
2017-04,GEMBLOUX,3679,3285,89.29056808915466
2017-01,LIEGE-GUILLEMINS,8267,7065,85.46026369904439
2017-02,BRUSSEL-CENTRAAL,23058,19515,84.6344002081707
2017-04,GERAARDSBERGEN,2241,2080,92.81570727353859
2017-01,LIER,6104,5810,95.18348623853211
2017-02,BRUSSEL-LUXEMBURG,7532,6675,88.6218799787573
2017-04,HALLE,9848,8759,88.94191714053615
2017-01,MECHELEN,12890,11689,90.68269976726144
2017-02,EEKLO,398,384,96.4824120603015
2017-04,HUY,2499,1905,76.23049219687876
2017-01,MOL,1396,1322,94.69914040114614
2017-02,ESSEN,1387,1246,89.83417447728911
2017-04,JEMEPPE-SUR-SAMBRE,2775,2479,89.33333333333333
2017-01,MONS,4490,4117,91.69265033407572
2017-02,ETTERBEEK,7476,6750,90.28892455858748
2017-04,JETTE,4373,4093,93.59707294763321
2017-01,NAMUR,6747,5790,85.81591818586038
2017-02,GLONS,860,677,78.72093023255815
2017-04,LA LOUVIERE-CENTRE,1829,1681,91.90814652815746
2017-01,RIVAGE,1650,1459,88.42424242424242
2017-02,HALLE,9866,8534,86.4990877762011
2017-04,LEUVEN,10702,9720,90.8241450196225
2017-01,TOURCOING,454,442,97.3568281938326
2017-02,KNOKKE,532,489,91.9172932330827
2017-04,LIER,5847,5592,95.63878912262699
2017-01,VERVIERS-CENTRAL,2845,2548,89.56063268892794
2017-02,LA LOUVIERE-CENTRE,1817,1678,92.35002751788663
2017-04,LUTTRE,2062,1937,93.93792434529583
2017-01,VIRTON,275,254,92.36363636363636
2017-02,LIBRAMONT,2184,1602,73.35164835164835
2017-04,MECHELEN,11893,10984,92.35684856638359
2017-01,Y.ANTOING,1306,1045,80.01531393568146
2017-02,LICHTERVELDE,2851,2628,92.17818309365136
2017-04,MOESKROEN,609,553,90.80459770114942
2017-01,ZEEBRUGGE-STRAND,63,62,98.4126984126984
2017-02,MANAGE,702,627,89.31623931623932
2017-04,RIVAGE,1524,1371,89.96062992125984
2017-02,AALST,3041,2637,86.71489641565275
2017-02,MOL,1285,1179,91.75097276264592
2017-04,SCHELLEBELLE,4078,3825,93.79597842079451
2017-02,AARSCHOT,3315,2990,90.19607843137256
2017-02,NAMUR,6166,4928,79.92215374635096
2017-04,SINT-NIKLAAS,3906,3694,94.57245263696876
2017-02,ATH,2262,2083,92.0866489832007
2017-02,OOSTENDE,1490,1337,89.73154362416108
2017-04,TOURCOING,376,367,97.6063829787234
2017-02,ATHUS,1566,1440,91.95402298850574
2017-02,OUDENAARDE,1947,1820,93.47714432460195
2017-04,VERVIERS-CENTRAL,2674,2488,93.04412864622289
2017-02,BRAINE-LE-COMTE,4312,3870,89.7495361781076
2017-02,PUURS,862,790,91.64733178654292
2017-04,VILVOORDE,6904,6394,92.61297798377753
2017-02,BRUGGE,4216,3797,90.06166982922201
2017-02,QUIEVRAIN,437,369,84.43935926773455
2017-04,WAREMME,1412,1291,91.43059490084985
2017-02,BRUSSEL-NATIONAAL-LUCHTHAVEN,5811,4941,85.02839442436758
2017-02,RIVAGE,1467,1262,86.02590320381731
2017-05,AARSCHOT,3708,3290,88.72707659115426
2017-02,BRUSSEL-NOORD,22698,19598,86.3424090228214
2017-02,SAINT-GHISLAIN,2109,1863,88.3357041251778
2017-05,ANTWERPEN-CENTRAAL,10618,9437,88.87737803729516
2017-02,BURST,1963,1783,90.83036169128884
2017-02,TAMINES,2709,2408,88.88888888888889
2017-05,ATH,2455,2132,86.84317718940937
2017-02,CHARLEROI-SUD,5398,4863,90.08892182289738
2017-02,TOURNAI,2161,1863,86.21008792225821
2017-05,ATHUS,1627,1465,90.04302397049784
2017-02,DE PANNE,520,438,84.23076923076923
2017-02,WAREMME,1413,1289,91.22434536447275
2017-05,BERTRIX,480,391,81.45833333333333
2017-02,DEINZE,2905,2566,88.33046471600689
2017-02,ZEEBRUGGE-STRAND,42,41,97.61904761904762
2017-05,BILZEN,1069,817,76.42656688493919
2017-02,DENDERLEEUW,5969,5092,85.30742167867315
2017-02,ZOTTEGEM,2274,2032,89.35795954265612
2017-05,BRUGGE,4823,4362,90.44163383786025
2017-02,DENDERMONDE,3406,3122,91.66177334116266
2017-03,ANTWERPEN-BERCHEM,11148,10021,89.89056332974525
2017-05,BRUSSEL-NATIONAAL-LUCHTHAVEN,6509,5414,83.1771393455216
2017-02,DIEST,2903,2561,88.2190837065105
2017-03,ARLON,1198,930,77.62938230383973
2017-05,COUVIN,457,429,93.8730853391685
2017-02,EDINGEN,3279,2908,88.68557487038731
2017-03,ATHUS,1759,1655,94.08754974417283
2017-05,DIEST,3243,2815,86.80234350909652
2017-02,GENK,600,463,77.16666666666666
2017-03,BILZEN,1000,717,71.7
2017-05,EDINGEN,3515,2989,85.03556187766715
2017-02,HASSELT,3972,3218,81.0171198388721
2017-03,BRAINE-L'ALLEUD,4343,3957,91.11213446926088
2017-05,ERQUELINNES,458,432,94.32314410480349
2017-02,HUY,2567,2008,78.22360732372418
2017-03,BRUSSEL-NATIONAAL-LUCHTHAVEN,6541,5620,85.91958416144321
2017-05,GERAARDSBERGEN,2501,2217,88.64454218312675
2017-02,JEMELLE,1781,1166,65.46883773161144
2017-03,BRUSSEL-NOORD,25332,21752,85.86767724617084
2017-05,HALLE,10645,8695,81.68154062940347
2017-02,JEMEPPE-SUR-SAMBRE,2713,2400,88.46295613711757
2017-03,DINANT,1143,911,79.70253718285214
2017-05,HASSELT,4334,3447,79.53391785879096
2017-02,KORTRIJK,4034,3664,90.82796232027765
2017-03,EDINGEN,3713,3276,88.2305413412335
2017-05,LA LOUVIERE-SUD,3582,2896,80.84868788386376
2017-02,LA LOUVIERE-SUD,3335,3021,90.58470764617691
2017-03,EEKLO,441,422,95.69160997732426
2017-05,LANDEN,2829,2325,82.18451749734889
2017-02,LEUVEN,10178,8648,84.96757712713696
2017-03,ETTERBEEK,8280,7415,89.55314009661835
2017-05,LIERS,1813,1336,73.69001654715942
2017-02,LIEDEKERKE,5231,4455,85.16536035174919
2017-03,FLEMALLE-HAUTE,2924,2584,88.37209302325581
2017-05,MECHELEN,12835,11235,87.53408648227503
2017-02,LIEGE-GUILLEMINS,7525,6205,82.45847176079735
2017-03,GEMBLOUX,4084,3371,82.54162585700294
2017-05,MOESKROEN,647,514,79.44358578052551
2017-02,LIERS,1874,1468,78.33511205976521
2017-03,GENT-SINT-PIETERS,11936,10650,89.22587131367293
2017-05,MOL,1383,1245,90.02169197396964
2017-02,LUTTRE,2240,2045,91.29464285714286
2017-03,GERAARDSBERGEN,2599,2369,91.1504424778761
2017-05,NEERPELT,537,470,87.52327746741155
2017-02,MOESKROEN,587,504,85.8603066439523
2017-03,GOUVY,332,277,83.43373493975903
2017-05,OUDENAARDE,2150,1894,88.09302325581395
2017-02,POPERINGE,548,459,83.75912408759125
2017-03,HUY,2876,2306,80.18080667593881
2017-05,POPERINGE,509,460,90.37328094302553
2017-02,SCHELLEBELLE,3874,3539,91.35260712441921
2017-03,KNOKKE,569,531,93.32161687170475
2017-05,PUURS,790,745,94.30379746835443
2017-02,SINT-NIKLAAS,4056,3721,91.74063116370809
2017-03,KORTRIJK,4300,3914,91.02325581395348
2017-05,SAINT-GHISLAIN,2259,1941,85.92297476759629
2017-02,SINT-TRUIDEN,1110,913,82.25225225225226
2017-03,LIER,6155,5777,93.85865150284322
2017-05,SINT-NIKLAAS,4407,4109,93.238030406172
2017-02,TURNHOUT,792,678,85.60606060606061
2017-03,LOKEREN,3816,3621,94.88993710691824
2017-05,SINT-TRUIDEN,1095,900,82.1917808219178
2017-02,VISE,344,242,70.34883720930233
2017-03,LUTTRE,2420,2196,90.74380165289256
2017-05,SPA-GERONSTERE,488,471,96.51639344262296
2017-02,WALCOURT,469,453,96.58848614072495
2017-03,MARLOIE,2423,1519,62.690879075526205
2017-05,TAMINES,2929,2264,77.29600546261523
2017-02,ZEEBRUGGE-DORP,319,315,98.7460815047022
2017-03,MONS,4604,4092,88.87923544743701
2017-05,TURNHOUT,866,740,85.45034642032333
2017-03,AARSCHOT,3773,3437,91.09461966604823
2017-03,NEERPELT,523,460,87.95411089866157
2017-05,VILVOORDE,7556,6469,85.61408152461621
2017-03,ANTWERPEN-CENTRAAL,10777,9716,90.1549596362624
2017-03,POPERINGE,569,507,89.103690685413
2017-05,VIRTON,185,138,74.5945945945946
2017-03,ATH,2542,2280,89.6931549960661
2017-03,PUURS,881,813,92.28149829738933
2017-05,WELKENRAEDT,1305,1094,83.83141762452108
2017-03,BERTRIX,553,482,87.16094032549728
2017-03,RONSE,497,453,91.14688128772636
2017-05,ZEEBRUGGE-DORP,333,328,98.49849849849849
2017-03,BINCHE,521,438,84.06909788867563
2017-03,SAINT-GHISLAIN,2376,2134,89.81481481481481
2017-05,ZOTTEGEM,2511,2105,83.83114297092791
2017-03,BLANKENBERGE,547,492,89.94515539305301
